source;campaign_id;adset_id;ad_id;date;spend;impressions;clicks;installs;registrations;timestamp
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.02.2024;825.005;37499;562;173;152;2024-02-10 10:02:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.02.2024;825.8889;37539;562;173;152;2024-02-10 14:41:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.02.2024;826.7729;37579;563;173;152;2024-02-10 19:27:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.02.2024;827.6569;37620;564;174;153;2024-02-11 00:13:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.02.2024;829.0897;37685;565;174;153;2024-02-11 02:50:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.02.2024;830.5226;37750;566;174;153;2024-02-11 06:54:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.02.2024;831.9554;37815;567;175;154;2024-02-11 11:24:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.02.2024;833.3882;37880;568;175;154;2024-02-11 15:35:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.02.2024;834.8211;37945;569;175;154;2024-02-11 19:58:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.02.2024;836.2539;38011;570;176;155;2024-02-12 00:00:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.02.2024;846.8231;38491;577;178;157;2024-02-12 02:11:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.02.2024;857.3923;38972;584;180;159;2024-02-12 09:29:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.02.2024;867.9614;39452;591;182;161;2024-02-12 16:53:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.02.2024;878.5306;39933;598;185;163;2024-02-13 00:09:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.02.2024;883.4356;40155;601;186;163;2024-02-13 02:17:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.02.2024;888.3406;40378;605;187;164;2024-02-13 06:27:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.02.2024;893.2456;40601;608;188;165;2024-02-13 11:00:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.02.2024;898.1507;40824;612;189;166;2024-02-13 15:27:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.02.2024;903.0557;41047;615;190;167;2024-02-13 19:41:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.02.2024;907.9607;41270;619;191;168;2024-02-14 00:14:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;14.02.2024;915.835;41628;624;192;169;2024-02-14 02:13:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;14.02.2024;923.7092;41986;629;194;171;2024-02-14 13:05:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;14.02.2024;931.5835;42344;635;196;173;2024-02-15 00:00:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.02.2024;934.7522;42488;637;196;173;2024-02-15 02:02:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.02.2024;937.921;42632;639;197;174;2024-02-15 09:23:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.02.2024;941.0897;42776;641;198;174;2024-02-15 16:49:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.02.2024;944.2584;42920;643;199;175;2024-02-16 00:06:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.02.2024;951.7725;43261;648;200;176;2024-02-16 02:20:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.02.2024;959.2867;43603;653;202;177;2024-02-16 13:08:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.02.2024;966.8008;43945;659;204;179;2024-02-17 00:09:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.02.2024;974.2652;44284;664;205;180;2024-02-17 02:37:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.02.2024;981.7297;44623;669;207;181;2024-02-17 06:55:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.02.2024;989.1941;44963;674;208;183;2024-02-17 11:05:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.02.2024;996.6585;45302;679;210;184;2024-02-17 15:34:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.02.2024;1004.123;45641;684;211;185;2024-02-17 19:52:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.02.2024;1011.5874;45981;689;213;187;2024-02-18 00:11:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.02.2024;1015.3408;46151;691;214;188;2024-02-18 02:05:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.02.2024;1019.0943;46321;694;215;189;2024-02-18 13:08:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.02.2024;1022.8477;46492;697;216;190;2024-02-19 00:03:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;19.02.2024;1029.5103;46795;701;217;191;2024-02-19 02:51:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;19.02.2024;1036.1729;47098;706;218;192;2024-02-19 13:28:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;19.02.2024;1042.8355;47401;711;220;193;2024-02-20 00:09:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.02.2024;1053.4283;47882;718;222;195;2024-02-20 02:12:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.02.2024;1064.0212;48364;725;224;197;2024-02-20 06:29:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.02.2024;1074.614;48845;732;226;199;2024-02-20 11:01:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.02.2024;1085.2068;49327;739;228;201;2024-02-20 15:20:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.02.2024;1095.7997;49808;746;230;203;2024-02-20 19:44:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.02.2024;1106.3925;50290;754;233;205;2024-02-21 00:03:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.02.2024;1113.189;50599;758;234;206;2024-02-21 03:30:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.02.2024;1119.9855;50908;763;235;207;2024-02-21 08:46:14 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.02.2024;1126.7821;51217;767;237;208;2024-02-21 13:53:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.02.2024;1133.5786;51526;772;238;209;2024-02-21 19:02:44 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.02.2024;1140.3751;51835;777;240;211;2024-02-22 00:06:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;22.02.2024;1144.6509;52029;780;241;212;2024-02-22 02:55:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;22.02.2024;1148.9267;52223;783;242;213;2024-02-22 13:37:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;22.02.2024;1153.2025;52418;786;243;214;2024-02-23 00:01:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;23.02.2024;1163.9044;52904;793;245;216;2024-02-23 02:16:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;23.02.2024;1174.6063;53390;800;247;218;2024-02-23 13:16:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;23.02.2024;1185.3082;53877;808;250;220;2024-02-24 00:12:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.02.2024;1186.3875;53926;808;250;220;2024-02-24 03:26:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.02.2024;1187.4668;53975;809;250;220;2024-02-24 10:15:19 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.02.2024;1188.546;54024;810;250;220;2024-02-24 17:08:39 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.02.2024;1189.6253;54073;811;251;221;2024-02-25 00:00:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.02.2024;1193.5009;54249;813;251;221;2024-02-25 03:36:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.02.2024;1197.3764;54425;816;252;222;2024-02-25 08:37:14 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.02.2024;1201.252;54601;818;253;222;2024-02-25 13:43:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.02.2024;1205.1275;54777;821;254;223;2024-02-25 18:53:44 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.02.2024;1209.0031;54954;824;255;224;2024-02-26 00:01:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;26.02.2024;1217.0234;55318;829;256;225;2024-02-26 03:37:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;26.02.2024;1225.0437;55683;835;258;227;2024-02-26 10:27:39 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;26.02.2024;1233.0641;56047;840;260;228;2024-02-26 17:18:19 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;26.02.2024;1241.0844;56412;846;262;230;2024-02-27 00:06:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;27.02.2024;1250.1516;56824;852;263;231;2024-02-27 00:11:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;27.02.2024;1259.2187;57236;858;265;233;2024-02-27 12:11:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;27.02.2024;1268.2859;57649;864;267;235;2024-02-28 00:01:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;28.02.2024;1274.659;57938;868;268;236;2024-02-28 03:05:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;28.02.2024;1281.0322;58228;872;269;237;2024-02-28 08:21:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;28.02.2024;1287.4053;58517;877;271;238;2024-02-28 13:36:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;28.02.2024;1293.7785;58807;881;272;239;2024-02-28 18:57:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;28.02.2024;1300.1516;59097;886;274;241;2024-02-29 00:01:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;29.02.2024;1309.3688;59516;892;276;242;2024-02-29 01:50:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;29.02.2024;1318.586;59935;898;278;244;2024-02-29 09:11:39 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;29.02.2024;1327.8032;60354;904;280;246;2024-02-29 16:37:19 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;29.02.2024;1337.0204;60773;911;282;248;2024-03-01 00:04:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;01.03.2024;1342.7694;61034;915;283;249;2024-03-01 02:34:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;01.03.2024;1348.5185;61295;919;284;250;2024-03-01 07:55:14 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;01.03.2024;1354.2675;61557;923;285;251;2024-03-01 13:18:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;01.03.2024;1360.0166;61818;927;286;252;2024-03-01 18:44:44 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;01.03.2024;1365.7656;62080;931;288;253;2024-03-02 00:04:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;02.03.2024;1370.4591;62293;934;289;253;2024-03-02 02:43:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;02.03.2024;1375.1525;62506;937;290;254;2024-03-02 06:49:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;02.03.2024;1379.846;62720;940;291;255;2024-03-02 11:11:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;02.03.2024;1384.5395;62933;943;292;256;2024-03-02 15:28:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;02.03.2024;1389.2329;63146;946;293;257;2024-03-02 19:45:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;02.03.2024;1393.9264;63360;950;294;258;2024-03-03 00:11:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;03.03.2024;1397.9304;63542;952;294;258;2024-03-03 01:31:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;03.03.2024;1401.9344;63724;955;295;259;2024-03-03 06:02:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;03.03.2024;1405.9385;63906;958;296;260;2024-03-03 10:34:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;03.03.2024;1409.9425;64088;960;297;261;2024-03-03 15:00:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;03.03.2024;1413.9465;64270;963;298;262;2024-03-03 19:36:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;03.03.2024;1417.9505;64452;966;299;263;2024-03-04 00:05:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;04.03.2024;1419.2329;64510;967;299;263;2024-03-04 02:34:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;04.03.2024;1420.5152;64568;968;299;263;2024-03-04 06:53:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;04.03.2024;1421.7976;64626;969;300;263;2024-03-04 11:18:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;04.03.2024;1423.08;64684;970;300;263;2024-03-04 15:37:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;04.03.2024;1424.3623;64742;971;300;263;2024-03-04 19:55:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;04.03.2024;1425.6447;64801;972;301;264;2024-03-05 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;05.03.2024;1436.2107;65281;979;303;266;2024-03-05 02:30:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;05.03.2024;1446.7768;65761;986;305;268;2024-03-05 09:45:19 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;05.03.2024;1457.3428;66241;993;307;270;2024-03-05 16:50:39 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;05.03.2024;1467.9088;66722;1000;310;272;2024-03-06 00:07:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;06.03.2024;1471.8921;66903;1002;310;272;2024-03-06 01:31:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;06.03.2024;1475.8754;67084;1005;311;273;2024-03-06 07:08:44 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;06.03.2024;1479.8587;67265;1008;312;274;2024-03-06 12:54:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;06.03.2024;1483.842;67446;1011;313;275;2024-03-06 18:33:14 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;06.03.2024;1487.8253;67628;1014;314;276;2024-03-07 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;07.03.2024;1493.3923;67881;1017;315;277;2024-03-07 01:27:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;07.03.2024;1498.9592;68134;1021;316;278;2024-03-07 05:56:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;07.03.2024;1504.5262;68387;1025;317;279;2024-03-07 10:37:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;07.03.2024;1510.0932;68640;1029;318;280;2024-03-07 15:08:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;07.03.2024;1515.6601;68893;1033;319;281;2024-03-07 19:34:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;07.03.2024;1521.2271;69146;1037;321;282;2024-03-08 00:05:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;08.03.2024;1534.3524;69742;1046;323;284;2024-03-08 01:46:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;08.03.2024;1547.4776;70339;1055;326;286;2024-03-08 12:51:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;08.03.2024;1560.6029;70936;1064;329;289;2024-03-09 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;09.03.2024;1565.0611;71138;1067;330;290;2024-03-09 03:49:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;09.03.2024;1569.5194;71341;1070;331;291;2024-03-09 14:00:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;09.03.2024;1573.9776;71544;1073;332;292;2024-03-10 00:12:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.03.2024;1576.8522;71674;1074;332;292;2024-03-10 01:06:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.03.2024;1579.7269;71805;1076;333;293;2024-03-10 06:51:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.03.2024;1582.6015;71935;1078;333;293;2024-03-10 12:38:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.03.2024;1585.4762;72066;1080;334;294;2024-03-10 18:19:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;10.03.2024;1588.3508;72197;1082;335;295;2024-03-11 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.03.2024;1591.0179;72318;1083;335;295;2024-03-11 01:45:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.03.2024;1593.6851;72439;1085;336;296;2024-03-11 06:11:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.03.2024;1596.3522;72560;1087;336;296;2024-03-11 10:40:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.03.2024;1599.0193;72681;1089;337;297;2024-03-11 15:14:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.03.2024;1601.6865;72802;1091;337;297;2024-03-11 19:34:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;11.03.2024;1604.3536;72924;1093;338;298;2024-03-12 00:11:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.03.2024;1612.303;73285;1098;339;299;2024-03-12 03:12:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.03.2024;1620.2523;73646;1104;341;300;2024-03-12 07:25:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.03.2024;1628.2017;74008;1109;343;302;2024-03-12 11:34:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.03.2024;1636.1511;74369;1115;344;303;2024-03-12 15:47:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.03.2024;1644.1004;74730;1120;346;304;2024-03-12 19:55:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;12.03.2024;1652.0498;75092;1126;348;306;2024-03-13 00:08:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.03.2024;1653.6066;75162;1127;348;306;2024-03-13 00:56:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.03.2024;1655.1634;75233;1128;348;306;2024-03-13 05:39:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.03.2024;1656.7202;75304;1129;349;307;2024-03-13 10:20:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.03.2024;1658.2771;75375;1130;349;307;2024-03-13 14:56:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.03.2024;1659.8339;75446;1131;349;307;2024-03-13 19:30:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;13.03.2024;1661.3907;75517;1132;350;308;2024-03-14 00:09:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;14.03.2024;1679.1349;76323;1144;354;311;2024-03-14 00:53:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;14.03.2024;1696.8791;77130;1156;358;314;2024-03-14 12:35:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;14.03.2024;1714.6233;77937;1169;362;318;2024-03-15 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.03.2024;1719.3889;78153;1172;363;319;2024-03-15 01:51:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.03.2024;1724.1545;78370;1175;364;320;2024-03-15 07:16:44 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.03.2024;1728.9201;78586;1178;365;321;2024-03-15 13:00:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.03.2024;1733.6857;78803;1181;366;322;2024-03-15 18:36:14 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;15.03.2024;1738.4513;79020;1185;367;323;2024-03-16 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.03.2024;1742.6326;79210;1187;367;323;2024-03-16 02:57:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.03.2024;1746.8139;79400;1190;368;324;2024-03-16 07:05:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.03.2024;1750.9952;79590;1193;369;325;2024-03-16 11:18:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.03.2024;1755.1765;79780;1196;370;325;2024-03-16 15:33:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.03.2024;1759.3578;79970;1199;371;326;2024-03-16 19:50:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;16.03.2024;1763.5391;80160;1202;372;327;2024-03-17 00:03:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.03.2024;1773.0874;80594;1208;374;328;2024-03-17 03:30:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.03.2024;1782.6358;81028;1215;376;330;2024-03-17 10:23:19 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.03.2024;1792.1842;81462;1221;378;332;2024-03-17 17:20:39 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;17.03.2024;1801.7325;81896;1228;380;334;2024-03-18 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.03.2024;1807.2016;82144;1231;381;335;2024-03-18 02:09:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.03.2024;1812.6708;82393;1235;382;336;2024-03-18 09:22:39 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.03.2024;1818.14;82642;1239;383;337;2024-03-18 16:45:19 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;18.03.2024;1823.6091;82891;1243;385;338;2024-03-19 00:06:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;19.03.2024;1837.8031;83536;1252;388;340;2024-03-19 01:05:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;19.03.2024;1851.9972;84181;1262;391;343;2024-03-19 12:29:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;19.03.2024;1866.1912;84826;1272;394;346;2024-03-20 00:05:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.03.2024;1868.8632;84947;1273;394;346;2024-03-20 02:42:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.03.2024;1871.5351;85068;1275;394;347;2024-03-20 07:55:44 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.03.2024;1874.2071;85190;1277;395;347;2024-03-20 13:23:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.03.2024;1876.879;85311;1279;395;348;2024-03-20 18:45:14 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;20.03.2024;1879.551;85433;1281;396;349;2024-03-21 00:05:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.03.2024;1888.2362;85827;1287;397;350;2024-03-21 00:40:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.03.2024;1896.9213;86222;1293;399;352;2024-03-21 05:22:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.03.2024;1905.6064;86617;1299;401;353;2024-03-21 10:00:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.03.2024;1914.2916;87012;1305;403;355;2024-03-21 14:41:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.03.2024;1922.9768;87407;1311;405;356;2024-03-21 19:19:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;21.03.2024;1931.6619;87802;1317;407;358;2024-03-22 00:04:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;22.03.2024;1936.4071;88017;1320;408;359;2024-03-22 00:15:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;22.03.2024;1941.1523;88233;1323;409;360;2024-03-22 12:06:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;22.03.2024;1945.8975;88449;1326;410;361;2024-03-23 00:10:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;23.03.2024;1963.7059;89258;1338;414;364;2024-03-23 02:11:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;23.03.2024;1981.5142;90068;1350;418;367;2024-03-23 13:03:29 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;23.03.2024;1999.3226;90878;1363;422;371;2024-03-24 00:08:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.03.2024;2002.961;91043;1365;422;371;2024-03-24 01:30:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.03.2024;2006.5993;91208;1368;423;372;2024-03-24 09:00:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.03.2024;2010.2376;91373;1370;424;373;2024-03-24 16:34:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;24.03.2024;2013.876;91539;1373;425;374;2024-03-25 00:03:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.03.2024;2016.6051;91663;1374;425;374;2024-03-25 01:22:00 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.03.2024;2019.3342;91787;1376;426;375;2024-03-25 05:55:47 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.03.2024;2022.0633;91911;1378;426;375;2024-03-25 10:25:35 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.03.2024;2024.7924;92035;1380;427;376;2024-03-25 14:59:23 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.03.2024;2027.5215;92159;1382;427;376;2024-03-25 19:27:11 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;25.03.2024;2030.2506;92283;1384;428;377;2024-03-26 00:11:59 UTC
tiktok;tt_camp_002;tt_adset_003;tt_ad_003;26.03.2024;2032.3376;92378;1385;428;377;2024-03-26 03:44:00 UTC
